price,X,Y,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
395000,-122.301,47.5962,3,2,2506,7,1500,4662
304500,-122.176,47.388,4,2.5,5202,8,2260,5232
307000,-122.31,47.7719,3,1,8484,6,1180,9660
485000,-122.037,47.3729,3,2.5,7120,7,1000,6638
1560000,-122.217,47.6326,5,3,16200,9,3620,16200
650500,-122.151,47.5766,5,4.25,11412,7,1400,9750
960000,-122.226,47.5328,4,2.5,10105,9,2670,10355
710000,-122.181,47.5467,3,2.5,9160,9,2460,9160
540000,-122.379,47.4997,3,2.5,23361,8,1700,14700
601000,-122.285,47.6755,4,1.75,4200,7,1450,5000
463828,-122.225,47.4883,5,1.75,13702,8,2620,11328
293000,-122.355,47.4669,4,1,8308,6,1130,8652
597500,-122.037,47.6849,3,2.5,4800,7,2400,4756
240000,-121.77,47.5105,2,1,45302,5,2150,101930
284000,-121.906,47.6517,3,1.75,23103,7,1410,18163
440000,-122.27,47.7638,4,1.75,10200,8,2590,10445
340000,-122.364,47.5208,3,1.75,8136,7,1070,7480
363000,-122.364,47.5208,3,1.75,8136,7,1070,7480
270000,-122.31,47.5729,2,1,3600,6,1160,4000
365000,-122.108,47.3695,4,2.5,6820,7,2060,6820
428000,-122.35,47.6911,3,2,2550,7,1460,5100
600000,-122.044,47.6989,3,1.75,57499,8,3260,137649
405000,-122.166,47.7012,3,2.5,10200,7,1470,10350
339900,-122.331,47.3363,4,2.5,9748,8,2070,8241
275000,-122.341,47.4743,3,1,11250,7,1410,11196
361600,-122.31,47.6914,2,1,6380,6,1590,6380
325000,-122.226,47.3738,6,2,13950,7,2120,13950
1050000,-122.3,47.6433,3,2,4077,8,2010,4132
959750,-122.096,47.6205,4,3,50002,8,2740,16181
210000,-122.36,47.5035,3,1,7962,7,1200,8094
258000,-122.289,47.2634,3,2,7879,7,1790,7879
468000,-122.18,47.539,3,1.5,9848,7,1830,8168
710000,-122.321,47.6855,4,3.5,2910,8,1460,3880
268000,-122.336,47.4913,3,1,6000,6,1480,6000
115000,-122.365,47.5048,2,1,7252,5,1260,11470
500000,-122.197,47.7326,3,2.5,4307,8,2010,4307
431000,-122.01,47.2689,3,2.5,71002,9,3170,84000
241500,-122.186,47.3639,3,2,7349,7,1690,6580
300000,-122.215,47.3997,3,1,12000,7,1890,22001
982000,-122.158,47.5483,4,2.5,10289,9,2650,10126
248500,-122.302,47.3304,3,2.5,7293,8,1540,7353
665000,-122.032,47.5847,4,2.5,5936,9,2760,6060
1220000,-122.243,47.7024,3,3,16339,10,2620,11561
380000,-122.38,47.566,2,1,3910,6,1500,5060
220000,-122.277,47.4968,3,2,7998,7,1780,8278
631500,-122.382,47.5778,4,2,5650,8,1310,5750
386100,-122.179,47.7381,3,2,6760,7,1550,5734
1050000,-122.405,47.6402,4,4.5,4606,9,2110,5323
650000,-122.326,47.6571,2,1.75,4000,7,1310,4000
545000,-122,47.3844,4,1.75,53578,7,2040,53578
870000,-122.14,47.5496,4,2.5,12001,9,2880,14054
380000,-122.331,47.7175,3,1.75,8611,7,1700,8037
265000,-122.2,47.4741,2,1,8423,6,1960,9140
645500,-122.379,47.6786,2,1,5202,7,1670,5100
570000,-122.359,47.685,3,2,3090,7,1440,3090
1200000,-122.133,47.5507,4,2.5,11688,10,4240,10804
605000,-122.306,47.6368,2,1,3200,8,1800,3937
199500,-122.284,47.2958,3,1,9812,7,1188,9812
445000,-122.301,47.5864,2,1,4800,6,1420,5400
495000,-122.288,47.5754,4,1.75,3570,7,1790,4206
594000,-122.283,47.6843,4,1.75,5200,7,1790,5000
465000,-122.401,47.6493,3,1.75,5280,8,1600,6000
160000,-121.927,47.2848,2,1,13647,6,980,8250
340000,-122.171,47.3314,4,2.5,6099,9,2520,6168
870000,-122.049,47.6748,4,2,41147,7,3300,34280
249000,-122.349,47.5335,3,1.5,5150,6,1020,4800
500000,-122.165,47.7003,4,2.25,7201,8,1970,7350
220000,-122.279,47.2589,3,1.5,15600,7,1660,14400
368500,-122.193,47.4361,5,1.75,9360,7,1770,9360
439950,-122.16,47.3762,4,2.25,14600,8,2460,14600
179900,-122.251,47.2878,3,1.75,12000,6,1550,12000
490000,-122.167,47.7731,4,2.5,4367,8,2360,4868
425000,-122.194,47.5979,4,1.75,11890,7,2100,12325
533300,-121.768,47.4815,4,2.5,21806,9,2500,21656
447500,-122.281,47.5563,4,2,3332,7,1640,4000
768000,-122.146,47.6186,5,2.75,13640,8,2500,13225
285000,-122.222,47.498,3,1.75,6000,7,1290,6000
336900,-121.897,47.7731,3,1.75,120661,6,1440,25000
415000,-122.193,47.734,4,1.5,7886,7,1550,7396
500000,-122.005,47.5694,3,2.25,4379,8,1770,4187
337000,-122.153,47.3486,4,2.5,5772,8,3010,5772
419950,-122.15,47.49,4,2.5,6800,7,2220,5303
290000,-122.34,47.7427,4,2.75,8162,7,1550,8163
349950,-122.26,47.5162,2,1.75,4176,7,1460,5200
330000,-122.135,47.6057,3,1.5,4950,7,1570,7700
965000,-122.132,47.7337,4,2.25,34560,10,3530,38045
515000,-122.105,47.7242,3,2.5,7851,8,2100,8187
665000,-122.146,47.5283,4,2.5,17388,9,2950,11553
265000,-122.313,47.3816,3,1.75,5999,7,1540,7500
545400,-122.348,47.3378,3,2,19200,8,2860,18240
350000,-122.178,47.3274,4,3,5606,9,2667,7334
260000,-122.336,47.7075,2,1.5,1296,7,1100,1228
2510000,-122.371,47.4558,3,3.25,57990,11,2500,22954
355000,-122.303,47.3474,3,2,8091,8,2190,8297
879000,-122.369,47.647,3,3,5156,9,1910,5720
833000,-122.107,47.7054,4,3.5,7178,10,3290,6978
261590,-122.259,47.4977,2,1,6407,6,1050,8580
512500,-122.31,47.6094,3,3,2400,7,1320,2790
600000,-122.394,47.6419,2,1.75,3200,7,2060,4940
417500,-122.315,47.7191,5,3,6664,7,1870,6187
970000,-122.216,47.5757,5,3,15185,8,3030,14257
316000,-122.037,47.3495,3,2.25,7479,7,1520,6559
397500,-122.211,47.4194,4,3,9952,9,2440,9100
1350000,-122.409,47.6389,3,2.5,5500,9,2700,5500
840000,-121.976,47.587,4,2.5,9847,10,3490,10219
270000,-122.265,47.2712,2,1,81021,9,1780,26723
312900,-122.015,47.3546,4,2.5,4473,7,1830,5082
325000,-122.313,47.745,2,1,6908,6,1150,6908
680000,-122.391,47.636,3,1.75,3584,7,1620,4000
763000,-122.03,47.5849,4,2.5,7873,10,2610,8023
375000,-121.986,47.4134,1,1,533610,5,1790,216057
475000,-122.276,47.5491,3,2.5,3300,7,1570,4097
219000,-122.384,47.5499,2,2.5,940,7,1260,4240
415000,-122.05,47.6157,3,2.25,9694,7,1820,9694
90000,-122.251,47.4852,2,1,7500,5,1700,11250
220000,-122.251,47.4852,2,1,7500,5,1700,11250
616000,-122.396,47.5789,3,2,5650,8,1810,6250
269500,-121.962,47.2093,2,1,74052,6,1730,43560
395350,-122.372,47.6931,2,1,5754,6,1460,7200
770000,-122.232,47.5893,4,3,7200,7,1760,7200
840000,-122.025,47.7625,4,2.5,43216,9,3030,50481
428950,-122.381,47.5311,2,1,4441,8,1350,5748
800000,-122.106,47.7063,4,3.75,6766,9,3530,6766
401000,-122.358,47.7188,4,1,5753,7,2170,6075
303697,-122.291,47.7263,4,2,7334,7,2040,7937
355000,-122.289,47.7105,3,1,8968,7,1490,7355
350000,-122.362,47.6953,2,1,5040,6,1020,5040
754999,-122.053,47.578,4,2.5,9323,10,2840,8413
982218,-122.319,47.6451,3,1.75,5500,9,2830,5500
406500,-122.149,47.5062,3,2,8621,8,2470,8542
1650000,-121.961,47.5607,4,3.25,210394,10,2370,184694
565000,-122.351,47.686,2,1.75,3000,7,1360,4500
160000,-122.265,47.5248,2,1,4500,6,1092,5350
220000,-122.35,47.4976,3,1,6320,6,1460,7080
1280000,-122.133,47.5282,5,4.25,9466,11,4300,9417
970000,-122.379,47.5527,5,2.75,5040,9,1450,5040
115000,-122.33,47.5045,3,1,6250,5,1070,6250
124000,-122.33,47.5045,3,1,6250,5,1070,6250
157000,-122.33,47.5045,3,1,6250,5,1070,6250
183000,-122.078,47.3702,3,1,5200,6,870,5200
527000,-122.19,47.5227,4,2.5,6163,9,2730,6202
407193,-121.921,47.6959,4,2,14653,8,1750,14858
970000,-122.388,47.6487,4,2.75,5040,9,1590,5040
535000,-122.379,47.5117,4,2.5,5600,7,1310,5600
245000,-122.278,47.478,3,2,13125,6,1460,10582
337000,-122.07,47.4695,3,1.75,12750,7,1790,13500
630000,-122.202,47.6829,3,2,6000,8,1880,7799
320000,-122.312,47.2575,3,1.75,9900,7,1490,9600
228500,-122.335,47.4838,3,1,7486,6,1170,7800
293000,-122.351,47.2908,3,2.5,7577,7,1900,7152
447000,-122.123,47.6019,3,1,7000,7,1280,7300
226500,-122.074,47.3586,3,1.75,10762,7,1680,10259
436000,-122.17,47.7358,3,2.25,8000,7,1850,7875
451000,-122.158,47.7746,3,2.5,4876,8,2320,4065
315000,-121.787,47.5104,3,1,62290,5,1810,42173
450000,-122.32,47.7015,2,1,7250,7,1450,7026
635000,-122.395,47.6927,3,1.5,5300,7,1740,7110
292500,-122.197,47.4115,2,1,17743,5,1217,13000
329900,-122.039,47.3503,3,2.5,4905,8,2300,4935
531000,-122.287,47.6792,2,1.5,6660,7,2140,4770
725000,-122.204,47.634,3,1.75,13300,7,3550,10883
355300,-122.335,47.7708,3,2.5,7410,7,1450,8121
280000,-122.3,47.2583,3,2.5,10022,7,1820,10017
1100000,-122.19,47.6821,4,2.75,9143,10,2390,9143
605004,-122.394,47.6593,4,2,4000,9,2010,5720
260000,-122.283,47.5621,2,1,6000,6,840,3030
748000,-122.34,47.6655,4,2.5,4979,7,2060,5000
776000,-122.303,47.6792,2,2,6180,7,1470,5150
425000,-122.346,47.6962,4,1,6095,6,1200,5060
230000,-122.281,47.5274,4,1,14703,6,1650,6045
418000,-122.307,47.7681,3,1.75,12075,7,1800,12123
440000,-122.063,47.3552,4,2.5,28254,9,2530,4694
858450,-122.062,47.5908,5,2.75,7977,9,3390,6630
390000,-121.775,47.4906,3,2,12443,7,1400,12183
957000,-122.394,47.6718,4,3,3836,9,1690,4698
507000,-122.286,47.6853,3,1,6000,7,1680,6000
575000,-122.38,47.6729,2,1,4750,7,1360,2873
700000,-122.354,47.6581,3,1.75,4000,7,1880,4000
239950,-122.244,47.753,2,1.5,1452,7,1078,1357
253000,-122.181,47.3542,3,1,8240,7,1480,9200
540000,-122.402,47.663,4,1,3417,7,1970,4800
1550000,-122.223,47.7052,3,4,4600,11,2510,5918
805000,-122.024,47.7249,4,2.5,38615,10,3290,43560
920000,-122.325,47.6567,4,3.25,4000,9,1810,4000
496600,-122.017,47.5738,3,2.5,5562,8,1940,4647
246000,-122.391,47.318,3,2.25,10500,8,1510,8125
350000,-122.365,47.557,5,3,8400,7,1200,4800
585000,-122.373,47.6854,3,2,4572,8,1480,4890
450000,-122.192,47.7002,3,1.75,11700,7,1060,8686
746000,-122.119,47.5523,3,2.5,8950,9,2850,8809
598555,-122.184,47.5277,3,2.5,7880,9,3040,7880
820000,-122.324,47.3573,3,2.5,10711,9,2870,11476
266500,-122.046,47.3648,3,2.25,5460,7,1740,7500
370000,-121.97,47.2495,2,1,105850,6,2640,386812
625000,-122.326,47.6244,3,2.75,3600,7,1716,3120
243500,-122.306,47.3833,4,2,6200,7,1610,7500
340000,-122.357,47.6958,2,1,5829,6,1160,6700
559950,-122.307,47.7504,5,3,9519,8,1150,9519
315000,-122.305,47.258,3,2.75,15114,7,1792,10155
753000,-121.993,47.664,3,2.5,223463,9,3640,223463
800000,-122.324,47.637,3,3,3200,8,1760,2669
550000,-122.313,47.6988,3,2.25,5111,7,1900,5111
465000,-122.199,47.701,3,2,14250,7,1530,11475
465000,-122.187,47.7042,3,2.25,5752,7,1670,2462
710000,-122.137,47.5584,4,2.25,8068,8,2080,7837
505000,-122.026,47.6358,3,2.5,11012,8,1860,7767
690000,-122.24,47.7037,3,1.75,16300,9,2330,16300
217500,-122.186,47.4014,2,2,8400,7,1430,8190
500000,-122.296,47.6733,2,1,3750,7,1740,4300
325000,-122.29,47.7362,2,2,5796,6,2300,5796
500000,-122.037,47.6276,4,2.25,12436,8,1960,12436
721500,-121.897,47.5353,3,3.25,234788,9,2970,220413
924000,-122.408,47.6404,3,1.5,5000,9,2860,5000
2010000,-122.381,47.7612,6,4.5,28176,10,3810,26400
345000,-122.3,47.5926,2,1.5,1034,8,1130,2534
825000,-121.869,47.5416,4,3.5,11086,10,3740,10880
560000,-122.001,47.4834,3,2,95396,9,2870,102366
599000,-122.118,47.648,3,2,14680,8,2390,13848
211000,-122.35,47.4565,3,1.5,7620,6,1350,7620
425000,-122.197,47.5123,4,2.25,21190,8,1760,8200
750000,-122.388,47.7743,4,2.75,8520,7,2450,7360
479000,-122.036,47.6824,3,2.5,3322,7,1650,3446
612500,-121.992,47.5695,4,2.5,10623,9,2750,8100
605000,-122.027,47.5529,5,1.75,34510,7,2650,28250
1360000,-122.213,47.6903,4,2.5,8960,10,1660,7680
389900,-122.13,47.3304,3,2.5,59241,7,2290,125017
710000,-122.188,47.5395,4,2.5,5000,9,2870,5548
295000,-122.057,47.3518,3,2.5,8564,7,1690,7532
275250,-122.034,47.3492,3,2.25,7199,7,1410,6751
250000,-122.059,47.3522,4,2.5,5770,7,1570,6753
709000,-122.367,47.7133,3,2,18000,8,2600,17300
399500,-122.376,47.556,4,1.75,4840,7,1320,4840
225000,-122.057,47.3516,3,2.5,9202,7,1750,7827
500000,-122.015,47.5968,3,2.5,4648,8,1800,5637
364900,-122.166,47.4022,3,3,8304,8,2290,7855
356000,-122.064,47.619,3,1.5,7500,7,1380,7500
616750,-122.365,47.5402,3,1.5,47743,9,1060,6016
755000,-122.113,47.5745,3,2.75,6600,8,2570,7925
327500,-122.302,47.7366,2,1,8183,6,1180,8184
605000,-122.061,47.6481,3,2.25,10139,8,2080,9753
179950,-122.089,47.3616,4,1.5,5200,6,1140,5200
633000,-122.097,47.4243,5,2.75,30570,11,3620,41965
349950,-122.181,47.4318,4,2,15600,7,1490,22387
1080000,-122.413,47.6496,3,2.75,5800,8,2340,5800
425000,-122.259,47.3185,3,2.5,12247,9,2920,8965
990000,-122.285,47.6035,3,2.75,6350,9,2090,5454
410000,-122.359,47.4462,3,1,19000,7,2150,19000
590000,-122.132,47.5666,3,2.25,8800,8,2690,10000
242000,-122.296,47.3467,3,1.75,7560,7,1500,7560
775000,-122.051,47.585,3,2,13747,5,2961,16320
680000,-122.384,47.5035,4,1.5,6200,8,2070,6500
217000,-122.226,47.2942,3,2.5,4200,7,990,4520
395000,-122.158,47.4904,3,2.5,3953,8,1690,3593
572500,-122.161,47.534,3,2.25,9791,8,2030,11031
559900,-122.322,47.7033,5,3,6380,7,1960,5800
845000,-122.4,47.6838,3,2,4750,9,2190,4750
241000,-122.361,47.3061,3,2,7131,8,1890,7379
1330000,-122.288,47.617,3,2.25,5504,8,2840,5470
475000,-122.297,47.5922,3,1.75,2805,7,1650,2805
575000,-122.341,47.6843,2,1.5,5810,7,1470,3920
455000,-122.135,47.401,4,2.75,117378,8,2060,110957
839000,-122.015,47.7614,3,2.5,203425,10,3200,203425
475000,-122.147,47.5984,4,1.5,10260,7,1520,7000
600000,-122.278,47.5566,2,1,6897,7,1900,4462
515000,-122.403,47.6426,2,1,5200,7,1780,5040
425000,-122.232,47.7103,3,2.25,8400,8,1830,7980
565000,-122.294,47.6086,4,2,3875,7,1710,3812
498000,-122.21,47.6949,2,2,8282,6,1650,9000
739000,-122.306,47.6756,4,3,3800,8,1940,4001
355000,-122.319,47.5622,2,1.75,4000,7,1060,4110
263000,-122.34,47.3118,3,1.75,7485,8,1970,8097
375000,-122.307,47.716,4,1.75,6834,7,950,7425
322000,-122.173,47.5076,3,1.75,12231,7,2200,9825
325000,-122.346,47.6932,2,1,5100,6,1050,5100
290000,-122.383,47.527,2,1,4800,7,1390,4800
809950,-122.081,47.6484,4,2.5,6181,10,3110,7570
969500,-122.289,47.6051,3,3.25,3025,8,2680,6518
665000,-122.08,47.7759,4,2.5,43091,9,2750,35290
635000,-122.182,47.3417,5,3.5,13232,11,3840,15121
272450,-122.051,47.3593,3,2.25,7332,7,1510,7625
427000,-122.102,47.6205,4,1.75,9750,7,1820,9840
261500,-122.178,47.4969,3,1,8174,8,1500,8058
488800,-122.165,47.5444,4,2.25,9665,8,2170,12054
340000,-122.395,47.556,2,1,5200,6,1380,5700
398950,-122.073,47.3684,4,3,10297,8,2520,8366
217000,-122.078,47.3701,3,1,5200,6,1020,5200
799000,-122.112,47.7648,4,2.5,94855,9,2590,65340
160000,-122.34,47.3318,4,1,7350,6,910,8000
447000,-122.15,47.6703,3,1,8800,7,1560,8250
765000,-122.391,47.5284,3,1.75,6450,8,2190,6450
1320000,-122.126,47.5487,4,3.5,36200,11,4760,35860
445000,-122.116,47.4492,4,2.5,8111,9,2550,7634
310000,-122.285,47.5168,3,1,6000,8,1125,6000
380000,-122.191,47.4828,2,1.75,7191,7,1940,7400
325000,-122.295,47.5692,4,1,6975,7,1880,6255
345000,-122.129,47.4449,4,2.75,7412,8,2070,7632
300000,-122.348,47.5236,3,1,4760,6,1080,4760
530000,-122.085,47.7605,4,1.75,48351,8,2460,43560
583500,-122.085,47.7605,4,1.75,48351,8,2460,43560
410000,-122.304,47.7488,2,1,10125,7,1680,10125
535000,-122.367,47.6881,2,1.5,5700,7,1250,5700
2050000,-122.276,47.7087,4,3.25,19989,7,2410,6389
345000,-122.328,47.432,4,2.5,5523,7,1720,6646
539000,-122.172,47.686,5,1,11727,7,1740,8212
590000,-122.168,47.5403,4,2.5,12500,8,2020,8350
187000,-122.317,47.3811,2,1.75,2926,8,1150,3802
270000,-122.164,47.4825,3,2,9583,7,1690,9583
546000,-122.301,47.6824,2,1,6180,7,1420,5356
520000,-122.403,47.6588,3,1.75,1036,10,1460,1206
515000,-122.295,47.5822,5,2,6000,7,1600,6000
990000,-122.28,47.6582,3,2.5,6000,8,2300,6000
382000,-122.365,47.5467,2,1,10492,7,1300,7987
1210000,-122.219,47.6163,3,1.75,13600,8,2510,16600
900000,-122.38,47.5714,4,3.5,5000,8,1820,5000
675000,-122.39,47.5373,3,2.75,5350,7,1720,5618
460000,-122.36,47.6566,2,1,3300,7,1960,5500
234000,-122.324,47.4206,2,1,5375,5,1200,7500
399000,-122.212,47.7148,3,1,7191,7,1340,7215
253500,-122.16,47.3715,3,1.5,12040,7,1720,12040
475000,-122.176,47.6736,3,1.5,12632,7,1740,12196
740000,-122.27,47.54,5,3.5,5000,8,1310,5000
799000,-122.396,47.661,3,2.5,4442,8,1440,4400
390000,-122.12,47.4507,4,2.5,3864,8,1900,3864
421000,-122.321,47.7469,2,1.5,11245,7,1220,11241
296500,-122.119,47.3764,3,2.5,6033,7,1590,6510
895000,-122.3,47.6373,4,2,4178,8,1760,4178
386000,-122.186,47.3251,4,2.5,11897,8,1770,4240
424000,-122.276,47.7552,3,1,13912,8,2130,16420
749000,-122.386,47.684,3,1,5000,7,1280,4000
523000,-122.283,47.6976,3,1,8681,7,1700,7770
389000,-122.322,47.3221,4,2.5,9147,10,1400,7200
270000,-122.312,47.3864,4,1.5,15000,7,1620,7500
275000,-122.115,47.4978,3,1,27215,7,1450,56628
287500,-122.258,47.338,4,2.5,6944,7,1780,7477
345000,-122.124,47.2584,2,2.5,216344,7,1750,289978
427000,-122.348,47.6576,2,1,3780,6,1570,2640
508450,-122.154,47.5763,4,1.75,9600,7,1510,9000
705000,-122.333,47.6693,3,2,6250,7,1690,4750
550000,-122.009,47.4718,1,1.5,40600,9,2920,40427
380000,-122.153,47.5734,3,1.5,11173,7,1520,11659
539900,-121.875,47.5346,3,2.5,4203,8,2460,4798
330000,-122.032,47.5267,2,1,7250,5,1760,7250
455000,-122.298,47.6827,2,1,5720,7,1410,5832
510000,-122.342,47.3016,4,4,10935,10,3360,11250
315000,-122.117,47.4842,3,2,14645,6,1980,24960
206000,-122.205,47.2787,3,1,7000,7,1260,7455
592500,-122.093,47.6291,4,3,8240,8,2020,7944
744000,-122.206,47.6927,3,2.5,7512,8,2410,8500
334500,-122.154,47.3872,3,2.5,3694,8,2110,3842
886000,-122.306,47.6398,4,2,3900,7,2350,3900
600000,-122.103,47.6315,4,2.5,13500,8,2780,12400
850000,-121.77,47.5056,3,2,101930,9,2140,83635
550000,-122.391,47.5711,3,1.75,5850,7,1540,5850
184900,-121.988,47.2064,2,1,5000,6,1230,5413
245000,-122.334,47.4307,3,1.5,7964,7,1510,8776
370000,-122.302,47.6308,2,1,4172,7,3120,4800
480000,-122.198,47.7752,4,2.5,9700,8,2470,9228
579000,-122.357,47.6842,3,1.75,4429,7,1310,4429
339275,-122.353,47.7753,3,1.5,7260,7,1590,7594
425000,-122.024,47.2069,3,2.75,542322,7,1700,60548
170000,-122.298,47.4727,3,1.75,10780,7,1370,10317
950000,-122.106,47.5541,4,2.5,7644,10,3320,9472
623000,-122.162,47.5513,4,2.5,9235,8,2690,10046
477000,-122.386,47.6758,3,2.5,2053,8,1350,4150
330000,-122.073,47.7419,3,1,9600,7,1160,9730
600000,-122.296,47.6095,3,2.25,5400,8,1280,3600
570000,-122.291,47.5945,3,2,2808,7,2270,5328
515000,-121.856,47.5325,4,2.5,7178,8,2540,7133
805000,-122.3,47.6932,4,2.25,9889,7,1710,6284
555000,-122.056,47.381,4,2.5,24074,9,2760,26023
245000,-122.182,47.3718,3,2.25,9598,7,1820,7533
638150,-122.09,47.5672,4,2.5,7275,8,2390,7275
1650000,-122.214,47.5455,4,4.5,16065,9,3470,16488
269950,-122.153,47.4229,4,2.5,13500,7,1610,10714
195000,-122.083,47.3608,3,1.5,5525,6,1100,5200
159100,-122.239,47.4928,2,1,7095,6,1150,7200
550000,-122.204,47.6648,3,1,6120,6,1260,5977
299000,-122.277,47.5387,2,1,4600,6,1390,5897
1380000,-122.33,47.677,4,3.5,4500,9,1500,4500
249500,-122.204,47.4881,2,1,4500,6,860,4500
700000,-122.306,47.6458,4,1,5450,7,2160,5450
275000,-122.215,47.3834,4,1,26114,5,1720,20360
565000,-122.26,47.7705,3,2.25,8378,7,2510,9602
425000,-122.356,47.7604,4,1.75,11017,7,1660,8775
620047,-122.373,47.6508,4,1.75,6000,7,2040,6000
480000,-122.052,47.5898,3,2.25,13362,8,2050,15000
515000,-122.052,47.5898,3,2.25,13362,8,2050,15000
420000,-122.216,47.2667,4,2.5,24123,8,2420,10026
610000,-122.124,47.5701,5,3.25,23400,8,2660,12400
849000,-122.374,47.7081,4,1.5,8040,8,2140,7920
718000,-122.282,47.715,3,1.75,3446,8,1610,6670
295000,-122.378,47.3149,3,2.25,8000,9,2360,8000
871000,-122.4,47.6732,5,1.75,6150,7,2100,5500
430000,-122.239,47.5073,3,3.75,7140,8,1820,7320
440000,-122.242,47.7341,4,2.5,10880,7,1960,10400
405000,-122.306,47.6892,2,1,6490,7,1040,6490
340000,-121.783,47.4991,3,2,11620,7,1140,8400
675000,-122.026,47.6194,4,2.5,5249,9,2600,5342
480000,-122.379,47.5663,3,1,4945,7,1390,4945
362500,-122.334,47.7671,5,2,8586,7,1550,8287
752888,-122.146,47.6599,3,2.5,9000,9,2630,9000
255000,-122.289,47.5372,4,1.75,8863,6,1720,8249
283700,-121.982,47.7391,1,1.75,10900,6,1410,8359
335000,-122.179,47.3732,4,2.5,6000,8,2190,6070
285000,-122.281,47.4881,3,1.75,18296,8,1380,9592
278000,-122.33,47.4562,4,2.25,7738,8,2170,8452
731000,-122.142,47.6654,5,2.5,8960,8,2340,9425
335000,-121.757,47.4752,3,1.5,15890,7,1200,15247
334200,-121.914,47.7077,3,1.75,45302,7,2240,49222
642000,-122.31,47.6862,6,1,4305,7,1530,3800
540000,-122.294,47.579,4,1.75,4240,7,1930,4280
299000,-121.982,47.2138,3,2.5,79993,6,1620,15680
560000,-122.389,47.5889,3,1.75,4375,7,1790,5750
852000,-122.358,47.6733,5,2.75,3750,7,1820,5000
306000,-122.377,47.5478,2,1,5650,7,1340,6400
440000,-122.163,47.717,3,1.75,7820,7,1550,6900
517000,-122.118,47.6366,4,1,8250,7,2240,9776
379000,-122.309,47.691,2,1,6380,7,920,5940
360000,-122.03,47.5289,2,1,6098,6,1730,9000
645000,-122.318,47.6811,4,1.5,4000,7,1840,4000
217000,-122.186,47.496,2,1,4760,5,840,4760
255000,-122.376,47.5292,2,1,4760,6,620,4760
625000,-122.022,47.5596,3,2.5,12164,10,2400,11260
680000,-122.39,47.5355,3,1.75,8400,8,1980,8400
440000,-122.302,47.7622,3,1.75,29735,7,2100,11250
615000,-122.052,47.631,5,2.25,12070,9,2570,12000
239000,-122.375,47.5121,3,1,6860,6,1030,6512
462500,-122.425,47.3758,3,2.5,108900,7,2030,29859
619400,-122.313,47.6881,4,2,3610,7,1660,3767
975000,-122.376,47.4969,6,2.75,54160,7,2790,26809
330000,-122.391,47.5487,2,1,4000,6,1060,6000
985000,-122.039,47.7235,4,3.25,36762,11,4090,40371
430000,-122.352,47.7005,2,1,7114,6,780,7102
2460000,-122.236,47.6304,4,5.25,14986,11,2270,8119
778000,-122.207,47.6828,3,2,6000,7,1390,6000
219000,-122.085,47.3687,3,2,7350,7,1490,7741
1600000,-122.245,47.704,4,2.5,13341,8,2340,19810
715000,-122.227,47.5803,4,2.25,8272,9,2040,8479
950000,-122.215,47.5477,4,2.5,15653,10,3520,15653
425000,-122.312,47.6938,2,1,5026,8,1540,6380
239000,-122.304,47.3304,3,1,15022,7,1510,12970
310000,-122.214,47.761,1,1,8282,6,2260,14025
400000,-122.321,47.6962,2,1,8120,7,1130,5599
428000,-122.444,47.4193,2,1.75,44550,7,1680,25343
600000,-122.372,47.6847,3,1,4300,8,1640,4500
415000,-122.156,47.3735,4,4,8250,9,2290,8250
401000,-122.357,47.7228,2,1,8220,7,1760,8220
292000,-122.316,47.4864,3,1.75,7156,7,1210,7156
291750,-122.368,47.4515,3,2.25,12825,7,1600,11250
227000,-122.378,47.3112,3,1.75,7455,8,2040,8214
675000,-122.167,47.6385,3,2.25,13209,9,2820,12534
397500,-122.312,47.5998,3,2.25,980,8,1350,1245
206000,-122.269,47.4764,2,1.5,8867,7,1430,9288
1190000,-122.288,47.6162,3,3.5,3333,10,2790,5000
360000,-121.922,47.3583,4,1.75,49658,7,1720,99316
427500,-122.155,47.5048,4,2.5,3249,8,2650,3844
115000,-122.336,47.4907,2,1,6000,6,1310,6000
559000,-122.374,47.6896,3,1.5,5386,7,1770,5386
420000,-122.342,47.6526,4,1,1501,7,1560,1602
550000,-122.123,47.7707,4,1.75,39460,8,2560,38638
282150,-122.337,47.7289,2,1,5940,7,1070,5995
